Id,Label,Interval,Modularity Class,Component ID,Grado con pesos,Grado,giantcomponent
1467.0,refer,,24,0,8.14635916799,12,0
1469.0,happen,,20,0,1.19273123145,2,0
1470.0,assure,,2,0,15.0955454707,10,0
1472.0,difference,,24,0,3.85466486216,14,0
1475.0,correct,,20,0,10.4808729589,11,0
1476.0,strategy,,4,0,2.96971178055,5,0
1477.0,movement,,20,0,14.5586974844,16,0
1478.0,inspire,,0,0,4.99930566549,4,0
1480.0,required,,4,0,8.53912157565,8,0
1481.0,goal,,10,0,3.91236716509,5,0
1482.0,awareness,,24,0,3.90069335699,4,0
1483.0,timetable,,5,0,4.82491146773,12,0
1485.0,democratic,,0,0,17.2897150367,14,0
1486.0,model,,10,0,4.0591962114,5,0
1487.0,municipal,,10,0,1.4916433841,4,0
1488.0,league,,13,0,96.7207190916,49,0
1490.0,meaning,,9,0,4.33171674609,9,0
1491.0,cite,,7,0,2.17638149858,4,0
1492.0,false,,0,0,7.96901744604,9,0
1496.0,consent,,4,0,2.89242980629,9,0
1497.0,provision,,2,0,11.3155919388,12,0
1498.0,sewer,,2,0,14.757926546,19,0
1499.0,ordinance,,2,0,5.50446641445,6,0
1500.0,motorist,,10,0,1.77582281828,4,0
1501.0,guilty,,3,0,13.8121552616,18,0
1502.0,minor,,13,0,11.1579056978,22,0
1503.0,traffic,,3,0,15.5933212787,17,0
1504.0,station,,13,0,3.97019469738,5,0
1505.0,nothing,,10,0,5.5213265717,7,0
1509.0,heavy,,25,0,10.9673657417,9,0
1510.0,simple,,14,0,9.36727309227,10,0
1511.0,value,,10,0,10.9001398981,9,0
1512.0,remark,,17,0,0.356156259775,1,0
1515.0,controversial,,13,0,3.46673629433,8,0
1516.0,cocktail,,17,0,47.4607556015,26,0
1518.0,greet,,17,0,5.33233779669,10,0
1521.0,woman,,17,0,16.1446232796,13,0
1523.0,club,,13,0,23.4732663184,15,0
1524.0,intention,,4,0,8.20350878686,10,0
1525.0,stop,,3,0,4.2659990713,8,0
1530.0,remain,,25,0,5.969935745,8,0
1531.0,love,,18,0,18.8029015958,22,0
1533.0,fall,,25,0,4.24744489789,5,0
1534.0,common,,10,0,2.21128569543,5,0
1536.0,proud,,3,0,1.23452162743,1,0
1539.0,dead,,13,0,1.84796369076,2,0
1540.0,regret,,10,0,4.5439927578,3,0
1541.0,wrong,,8,0,5.66356243193,8,0
1544.0,merit,,13,0,12.9854622781,13,0
1545.0,launch,,3,0,6.98931998014,13,0
1546.0,continuance,,0,0,3.39553260803,2,0
1547.0,passenger,,2,0,2.59310271591,6,0
1548.0,proper,,0,0,6.10694384575,5,0
1549.0,surplus,,25,0,3.66285902262,5,0
1550.0,attractive,,17,0,0.910625815392,2,0
1551.0,industry,,10,0,20.2054375708,22,0
1555.0,share,,10,0,4.238335751,10,0
1556.0,blame,,24,0,5.6426050663,3,0
1557.0,plant,,10,0,13.5427670479,17,0
1558.0,income,,5,0,11.0846319199,6,0
1559.0,unhappy,,10,0,1.14846014977,1,0
1562.0,transportation,,13,0,4.28062224388,5,0
1563.0,motor,,16,0,15.1307663843,19,0
1564.0,challenge,,13,0,4.68027186394,4,0
1565.0,defend,,25,0,7.7196957022,8,0
1566.0,resent,,10,0,6.55008617789,6,0
1567.0,reference,,8,0,12.7388666868,14,0
1568.0,discredited,,9,0,10.5920628905,6,0
1570.0,symbol,,24,0,5.90993148088,6,0
1571.0,life,,24,0,10.455749765,12,0
1572.0,demonstrate,,23,0,5.27123048902,6,0
1573.0,judgment,,10,0,7.64140328765,7,0
1574.0,bad,,8,0,10.1579867825,12,0
1575.0,taste,,17,0,16.6042937338,13,0
1578.0,desire,,8,0,1.23385037482,3,0
1579.0,try,,5,0,0.348906524479,2,0
1580.0,condemn,,25,0,3.98789735138,10,0
1581.0,stature,,0,0,1.14846014977,1,0
1584.0,nomination,,4,0,6.18182443827,14,0
1585.0,manager,,20,0,9.21618627012,11,0
1586.0,gathering,,24,0,2.51439887285,4,0
1588.0,announcement,,0,0,2.49572312832,3,0
1591.0,desperate,,9,0,10.5920628905,6,0
1592.0,prop,,16,0,4.06832408905,5,0
1593.0,sag,,10,0,3.20754611492,4,0
1594.0,answer,,10,0,13.3032928854,11,0
1595.0,image,,10,0,4.5439927578,3,0
1596.0,glow,,2,0,2.51439887285,4,0
1597.0,candidacy,,0,0,3.90069335699,4,0
1599.0,paper,,10,0,11.6882788911,15,0
1600.0,necessary,,4,0,9.04551068693,10,0
1601.0,democracy,,24,0,5.90993148088,6,0
1604.0,purchase,,25,0,5.90376543999,7,0
1605.0,voting,,10,0,3.71727334708,11,0
1606.0,machine,,5,0,11.4253127575,9,0
1607.0,repay,,9,0,10.5920628905,6,0
1608.0,exclusive,,16,0,6.55323088169,5,0
1613.0,safety,,16,0,4.05238735676,9,0
1614.0,commissioner,,20,0,6.30876848102,6,0
1615.0,experience,,10,0,14.9477574229,10,0
1616.0,description,,5,0,3.5110861659,6,0
1618.0,citation,,25,0,2.52725456655,5,0
1620.0,reduction,,24,0,1.60377305746,2,0
1622.0,division,,20,0,9.58138244599,15,0
1625.0,private,,3,0,1.31824192405,5,0
1627.0,technique,,24,0,6.62549237162,12,0
1628.0,plow,,24,0,4.82417486608,7,0
1629.0,tractor,,10,0,8.59537102282,12,0
1631.0,central,,8,0,4.46768885851,8,0
1633.0,training,,17,0,3.64845046401,5,0
1634.0,debut,,16,0,9.00179770589,16,0
1635.0,bid,,10,0,3.84196127951,5,0
1636.0,pledge,,9,0,11.8738913536,15,0
1637.0,corner,,17,0,6.10334509611,11,0
1639.0,democrat,,0,0,16.4832131267,18,0
1641.0,expedient,,2,0,3.4453804493,3,0
1642.0,trip,,21,0,9.87128347158,13,0
1643.0,foot,,13,0,10.728057906,16,0
1644.0,popular,,16,0,7.76731690764,7,0
1645.0,slogan,,16,0,6.55323088169,5,0
1646.0,honest,,16,0,6.55323088169,5,0
1647.0,mouth,,23,0,2.42861659825,4,0
1648.0,truth,,10,0,3.22606909275,2,0
1650.0,partner,,1,0,4.01066976786,5,0
1652.0,attraction,,16,0,4.06832408905,5,0
1654.0,southern,,17,0,0.455312907696,1,0
1656.0,clean,,1,0,2.66209553927,6,0
1657.0,hoodlum,,9,0,10.5920628905,6,0
1661.0,tract,,9,0,11.7035424188,10,0
1662.0,land,,3,0,18.2867512181,21,0
1665.0,conservation,,9,0,10.5920628905,6,0
1669.0,space,,0,0,2.51439887285,4,0
1671.0,green,,16,0,12.7869878709,9,0
1675.0,dynamic,,10,0,4.26272392273,9,0
1676.0,afraid,,18,0,4.9590158388,8,0
1681.0,elephant,,24,0,5.6426050663,3,0
1684.0,remember,,17,0,4.98283272982,7,0
1685.0,presentation,,24,0,5.91094759107,6,0
1686.0,adoption,,0,0,3.39553260803,2,0
1687.0,suffrage,,24,0,5.6426050663,3,0
1689.0,well,,4,0,3.39553260803,2,0
1690.0,mate,,12,0,7.16579847038,13,0
1691.0,same,,22,0,4.41915085912,4,0
1692.0,opportunity,,4,0,16.8151736706,15,0
1693.0,internal,,4,0,3.66285902262,5,0
1694.0,reported,,0,0,1.82125163078,4,0
1696.0,ticket,,17,0,1.18769468367,2,0
1697.0,weakness,,8,0,16.234431386,13,0
1698.0,performance,,13,0,14.5429044962,15,0
1699.0,rival,,4,0,4.5439927578,3,0
1700.0,slate,,4,0,4.5439927578,3,0
1701.0,usual,,0,0,4.72866398096,10,0
1702.0,touch,,11,0,3.73295044899,3,0
1703.0,replace,,3,0,6.13201971352,11,0
1704.0,key,,7,0,9.28555092961,7,0
1705.0,acceptance,,25,0,5.78385937959,10,0
1706.0,struggle,,4,0,4.98892949522,10,0
1708.0,assume,,4,0,7.08465948701,6,0
1709.0,successor,,4,0,6.86647138,10,0
1710.0,decline,,10,0,17.4896489084,22,0
1711.0,interview,,17,0,8.18239238858,8,0
1712.0,reporter,,7,0,3.84046934545,9,0
1713.0,incumbent,,3,0,0.455312907696,1,0
1714.0,publish,,8,0,4.06003499776,9,0
1715.0,definite,,24,0,4.42980602384,11,0
1716.0,wave,,13,0,1.34600459784,4,0
1717.0,corruption,,25,0,5.69245290756,4,0
1719.0,feeling,,18,0,3.53169345856,4,0
1721.0,taxi,,7,0,22.6571421176,21,0
1722.0,driver,,3,0,22.0923030376,12,0
1723.0,visitor,,0,0,2.75223320723,3,0
1724.0,politician,,4,0,4.35600626469,5,0
1725.0,scientist,,3,0,13.423649326,16,0
1729.0,secret,,25,0,9.90858580172,16,0
1730.0,conspiracy,,25,0,8.52431634068,9,0
1731.0,object,,2,0,7.5809745267,15,0
1733.0,identify,,3,0,12.9053786397,17,0
1735.0,novel,,2,0,4.35600626469,5,0
1736.0,reason,,4,0,3.61805415154,5,0
1737.0,spotlight,,4,0,12.3974264115,15,0
1741.0,arouse,,4,0,23.611506924,29,0
1743.0,attract,,10,0,3.24231791496,5,0
1745.0,reader,,8,0,5.04915350676,5,0
1746.0,newspaper,,5,0,4.85365527123,8,0
1747.0,escape,,4,0,3.81806635857,2,0
1748.0,petty,,25,0,1.60377305746,2,0
1751.0,episode,,4,0,10.9590849876,11,0
1752.0,accuse,,25,0,12.0378058106,10,0
1753.0,beach,,4,0,3.39553260803,2,0
1755.0,contrast,,4,0,5.56607142836,15,0
1756.0,forecast,,10,0,11.7482458428,14,0
1758.0,uncertain,,10,0,6.93231952935,11,0
1759.0,panel,,17,0,14.888993144,13,0
1760.0,hopeful,,4,0,10.9590849876,11,0
1761.0,encounter,,4,0,9.58171240985,13,0
1762.0,mortgage,,7,0,11.7213203385,15,0
1763.0,low,,10,0,9.83155173808,13,0
1765.0,dormitory,,7,0,1.60377305746,2,0
1767.0,northern,,4,0,10.7710984945,13,0
1769.0,quick,,17,0,4.73471313715,4,0
1770.0,progress,,4,0,3.46823175251,8,0
1771.0,parochial,,7,0,1.60377305746,2,0
1772.0,science,,20,0,4.24855817854,12,0
1773.0,language,,8,0,4.22033534199,12,0
1774.0,mathematics,,4,0,5.45461857319,5,0
1775.0,corps,,7,0,4.28186896443,8,0
1776.0,submit,,4,0,5.45461857319,5,0
1777.0,university,,17,0,11.9455425143,7,0
1778.0,stage,,13,0,5.49782019854,4,0
1779.0,confusion,,4,0,7.88562579453,14,0
1781.0,example,,4,0,22.8520891666,24,0
1782.0,missionary,,7,0,4.81131917238,6,0
1783.0,discover,,17,0,10.6656664908,7,0
1784.0,hotel,,3,0,11.7675255165,11,0
1785.0,owner,,3,0,6.65323267877,5,0
1786.0,worry,,8,0,2.81787207723,5,0
1789.0,classical,,3,0,4.41042044014,11,0
1793.0,gay,,17,0,8.11356949806,12,0
1797.0,successful,,10,0,4.56075949222,7,0
1799.0,allocate,,25,0,5.69245290756,4,0
1800.0,western,,4,0,6.63555839658,6,0
1801.0,beginning,,19,0,3.24245983362,4,0
1802.0,technician,,3,0,10.3546908796,14,0
1803.0,professional,,13,0,5.20031499863,5,0
1805.0,role,,3,0,11.2461644709,8,0
1806.0,premium,,10,0,4.59384059906,4,0
1807.0,strength,,0,0,7.92043266445,15,0
1808.0,inhabitant,,10,0,2.51439887285,4,0
1809.0,economist,,10,0,11.7482458428,14,0
1811.0,kingdom,,0,0,3.90069335699,4,0
1812.0,royal,,4,0,9.17518953979,12,0
1813.0,latter,,10,0,0.430715322495,3,0
1814.0,joint,,2,0,6.64068818092,3,0
1815.0,welcome,,11,0,6.65929220617,8,0
1818.0,agreement,,2,0,3.95246378332,6,0
1820.0,ease,,4,0,12.5973382145,20,0
1821.0,task,,8,0,4.89341209084,6,0
1822.0,concede,,7,0,2.29692029953,2,0
1823.0,optimistic,,25,0,2.29692029953,2,0
1824.0,tactic,,11,0,4.98892949522,10,0
1825.0,round,,16,0,0.356156259775,1,0
1826.0,pace,,10,0,1.79501214623,2,0
1827.0,slow,,7,0,7.44269230962,9,0
1829.0,laotian,,4,0,8.29117973149,16,0
1831.0,reach,,10,0,1.52248293161,3,0
1832.0,principle,,4,0,7.37343633175,13,0
1833.0,guide,,20,0,4.19856521487,11,0
1834.0,search,,4,0,2.30542059988,6,0
1835.0,promotion,,23,0,4.8572331965,8,0
1837.0,artist,,17,0,12.5122088194,10,0
1838.0,advertising,,0,0,1.26694467664,2,0
1839.0,native,,4,0,1.54621765018,3,0
1842.0,reside,,4,0,3.23640202731,5,0
1843.0,seat,,17,0,7.09859165549,8,0
1844.0,erect,,24,0,3.90069335699,4,0
1846.0,parade,,4,0,3.33336821198,9,0
1847.0,weather,,5,0,0.93634082377,3,0
1848.0,decent,,0,1,0.0,0,1
1849.0,hundred,,17,0,9.60633671284,16,0
1850.0,mass,,24,0,3.43470597267,7,0
1852.0,ceremony,,24,0,1.59677543491,4,0
1854.0,historic,,10,0,8.12956971675,12,0
1856.0,impressive,,17,0,10.0141147375,10,0
1857.0,street,,4,0,8.88757877052,15,0
1858.0,standpoint,,16,0,5.90993148088,6,0
1860.0,approach,,24,0,2.2016408015,6,0
1861.0,avenue,,19,0,4.76147133112,5,0
1862.0,shrine,,19,0,4.76147133112,5,0
1863.0,monument,,21,0,5.86008363962,5,0
1864.0,famous,,25,0,5.22386366129,5,0
1865.0,easy,,10,0,3.82161530852,4,0
1867.0,chapter,,16,0,16.3190073743,20,0
1868.0,watch,,17,0,9.14803272486,6,0
1870.0,square,,0,0,0.356156259775,1,0
1871.0,soldier,,24,0,4.90602323413,8,0
1872.0,valuable,,13,0,7.34243087471,13,0
1873.0,preside,,4,0,9.97825556993,11,0
1874.0,center,,13,0,9.5739126876,10,0
1875.0,spectator,,13,0,23.2152936757,20,0
1876.0,occupy,,17,0,1.14846014977,1,0
1877.0,vantage,,4,0,9.97825556993,11,0
1879.0,hero,,21,0,10.1834982187,15,0
1881.0,branch,,25,0,11.787343055,8,0
1882.0,armed,,8,0,4.76147133112,5,0
1885.0,respective,,8,0,3.39553260803,2,0
1886.0,admission,,8,0,2.93970099092,2,0
1887.0,union,,5,0,10.8532046676,8,0
1888.0,reserve,,17,0,12.2252127528,10,0
1889.0,trust,,8,0,10.4667799622,10,0
1892.0,scene,,24,0,5.87691947818,6,0
1896.0,helm,,16,0,6.81347877532,10,0
1898.0,surround,,8,0,5.31348098814,7,0
1901.0,friend,,17,0,4.29913038015,3,0
1902.0,scramble,,16,0,4.30615842342,4,0
1903.0,predict,,10,0,6.3853187412,7,0
1904.0,settle,,4,0,3.68479217589,5,0
1905.0,iron,,16,0,5.90993148088,6,0
1907.0,edge,,23,0,7.61481802911,10,0
1910.0,steady,,10,0,11.2361106575,13,0
1911.0,stream,,16,0,9.52413451672,14,0
1912.0,commitment,,4,0,11.2034114301,13,0
1914.0,throw,,13,0,24.7035773098,18,0
1915.0,nobody,,24,0,3.69585740566,4,0
1917.0,enjoy,,19,0,2.30226362497,14,0
1919.0,honeymoon,,0,1,0.0,0,1
1920.0,decade,,24,0,2.19602179527,3,0
1921.0,odd,,10,0,7.93952536583,5,0
1922.0,restless,,10,0,7.93952536583,5,0
1927.0,sensitive,,23,0,6.18801489472,9,0
1928.0,focus,,16,0,4.30615842342,4,0
1929.0,likely,,24,0,2.40226919949,6,0
1933.0,split,,1,0,6.88054056466,10,0
1934.0,camp,,17,0,5.33988583088,6,0
1936.0,wreck,,4,0,6.58130920678,9,0
1940.0,bypass,,10,0,1.60377305746,2,0
1942.0,patronage,,4,0,9.97825556993,11,0
1943.0,flow,,5,0,0.588498167694,5,0
1945.0,picture,,17,0,5.11159715056,4,0
1946.0,cloud,,17,0,3.15769827366,3,0
1948.0,probable,,16,0,2.51439887285,4,0
1949.0,strip,,4,0,7.18139144778,14,0
1950.0,theme,,18,0,5.0928606391,5,0
1951.0,peace,,4,0,16.2474630773,15,0
1952.0,harmony,,21,0,5.86008363962,5,0
1953.0,severe,,20,0,6.15829700977,7,0
1954.0,stress,,3,0,1.23452162743,1,0
1955.0,segregation,,8,0,3.39553260803,2,0
1960.0,dedicate,,23,0,7.51370453835,8,0
1962.0,dedication,,0,0,5.91367653012,10,0
1963.0,suspect,,23,0,6.18801489472,9,0
1964.0,relate,,24,0,0.592364832759,8,0
1965.0,shortage,,5,0,10.8601116836,14,0
1966.0,cash,,10,0,5.45179057121,5,0
1968.0,curious,,23,0,7.51370453835,8,0
1969.0,contribute,,17,0,1.12108874321,2,0
1973.0,play,,13,0,13.8183530867,11,0
1975.0,reconven,,17,0,3.15769827366,3,0
1977.0,integration,,21,0,3.24490232766,9,0
1978.0,terminate,,13,0,2.05908596516,3,0
1979.0,towel,,0,1,0.0,0,1
1980.0,frustrate,,23,0,4.11817193031,6,0
1982.0,sort,,10,0,5.65118327737,10,0
1984.0,acknowledge,,0,0,1.36593872309,3,0
1985.0,convey,,21,0,5.86008363962,5,0
1986.0,notion,,4,0,2.48696468025,9,0
1988.0,extra,,2,0,1.49456727505,9,0
1989.0,unlikely,,10,0,7.93952536583,5,0
1990.0,conclusion,,23,0,8.71874016523,12,0
1991.0,perfect,,24,0,4.09718006104,6,0
1994.0,interesting,,17,0,11.7245987356,15,0
1997.0,forbid,,25,0,6.02284689248,14,0
2000.0,constant,,20,0,9.18419100344,12,0
2003.0,prospect,,10,0,3.70436572284,11,0
2004.0,spending,,23,0,2.05908596516,3,0
2006.0,trim,,17,0,5.19271928072,9,0
2010.0,revive,,13,0,7.22000164539,11,0
2012.0,follower,,8,0,4.76147133112,5,0
2013.0,affiliation,,4,0,2.05908596516,3,0
2014.0,rig,,25,0,9.11747759581,10,0
2020.0,contractor,,25,0,12.247894682,15,0
2022.0,sue,,25,0,9.11747759581,10,0
2023.0,architecture,,0,2,0.0,0,2
2024.0,engineering,,5,0,12.7508445382,11,0
2027.0,manage,,3,0,6.97706468403,10,0
2028.0,cooperate,,0,0,2.93245020509,6,0
2029.0,sharp,,10,0,2.76073350757,7,0
2030.0,disagreement,,5,0,5.05477764457,11,0
2031.0,recovery,,10,0,10.7258171067,17,0
2032.0,morning,,11,0,0.577647097409,2,0
2035.0,reorganization,,9,0,3.20754611492,4,0
2036.0,bankruptcy,,10,0,6.60307872295,6,0
2037.0,draw,,13,0,2.44326216727,7,0
2038.0,intervene,,9,0,4.89002301544,8,0
2041.0,expansion,,10,0,7.23730856925,9,0
2043.0,headline,,24,0,5.20849514753,10,0
2046.0,percent,,10,0,6.60307872295,6,0
2048.0,testify,,10,0,4.5115481317,5,0
2049.0,testimony,,17,0,2.67678629607,5,0
2050.0,rooming,,12,0,6.097917974,4,0
2051.0,dwelling,,5,0,12.7508445382,11,0
2052.0,renewal,,10,0,7.58203221112,16,0
2053.0,single,,13,0,11.9047261626,13,0
2055.0,apartment,,18,0,4.15930762887,7,0
2056.0,behalf,,25,0,12.1613629758,16,0
2057.0,association,,3,0,2.1620336324,5,0
2058.0,dog,,17,0,6.47655805945,8,0
2060.0,male,,15,0,5.9002109915,10,0
2061.0,female,,1,0,4.76147133112,5,0
2062.0,flat,,5,0,13.9846735001,20,0
2064.0,animal,,9,0,7.27587020397,9,0
2065.0,collect,,23,0,5.88091829419,7,0
2066.0,catcher,,12,0,11.3040575013,15,0
2067.0,bite,,9,0,4.30615842342,4,0
2070.0,widow,,1,0,4.76147133112,5,0
2071.0,manslaughter,,5,0,6.82055729628,8,0
2072.0,probation,,5,0,3.57707674801,5,0
2073.0,drive,,11,0,4.89876751602,6,0
2074.0,sentence,,25,0,22.9521088898,14,0
2075.0,pronounce,,5,0,9.0171167925,16,0
2076.0,victim,,5,0,17.3912744075,17,0
2077.0,accident,,3,0,11.382304281,13,0
2081.0,pedestrian,,5,0,6.82055729628,8,0
2082.0,acre,,2,0,3.37300235033,7,0
2083.0,bound,,10,0,3.32218445092,5,0
2084.0,park,,5,0,9.3219960928,9,0
2085.0,designate,,3,0,4.60234089941,8,0
2086.0,feature,,17,0,7.20167513192,7,0
2087.0,row,,15,0,3.0854807198,5,0
2089.0,cluster,,24,0,7.13143052906,11,0
2090.0,builder,,5,0,7.08642941713,19,0
2091.0,second,,13,0,7.13123956323,9,0
2092.0,west,,10,0,2.27656453848,5,0
2093.0,bar,,10,0,2.75223320723,3,0
2094.0,planner,,17,0,0.910625815392,2,0
2097.0,landscape,,9,0,4.30615842342,4,0
2100.0,entire,,3,0,3.86521352082,7,0
2101.0,length,,17,0,3.14509567618,5,0
2102.0,bridge,,17,0,6.25029243529,11,0
2103.0,injure,,7,0,0.949371874332,3,0
2104.0,bomb,,23,0,4.14495849609,4,0
2105.0,tear,,3,0,4.98958517611,8,0
2106.0,battalion,,2,0,2.29692029953,2,0
2108.0,teamster,,9,0,7.27587020397,9,0
2109.0,suffer,,3,0,6.41604009271,7,0
2110.0,multiple,,5,0,12.7508445382,11,0
2112.0,ankle,,3,0,5.15419293195,9,0
2114.0,blast,,13,0,11.6443534046,13,0
2116.0,flash,,10,0,9.52179273963,17,0
2117.0,lie,,16,0,3.07806839049,3,0
2118.0,knock,,20,0,8.90066687018,6,0
2119.0,bed,,12,0,6.11277653277,13,0
2120.0,wall,,17,0,5.86247096956,11,0
2121.0,fly,,13,0,14.2151913941,14,0
2124.0,left,,13,0,5.80965805054,9,0
2125.0,front,,11,0,9.30246181786,15,0
2126.0,wheel,,15,0,10.2449007779,14,0
2127.0,laboratory,,10,0,1.60377305746,2,0
2128.0,explosive,,9,0,3.96762908995,10,0
2130.0,contain,,8,0,5.44854996353,6,0
2134.0,target,,9,0,3.57707674801,5,0
2135.0,threaten,,3,0,6.24018466473,5,0
2136.0,dissension,,12,0,6.097917974,4,0
2137.0,outspoken,,12,0,6.097917974,4,0
2138.0,fireman,,15,0,2.05908596516,3,0
2141.0,guard,,14,0,5.03133285046,6,0
2142.0,active,,10,0,4.8843537122,8,0
2144.0,bow,,24,0,2.29692029953,2,0
2145.0,emergency,,5,0,5.86516967416,4,0
2146.0,contest,,13,0,0.665682733059,6,0
2148.0,bargaining,,25,0,2.93970099092,2,0
2149.0,army,,3,0,5.82990565896,5,0
2153.0,deadline,,24,0,2.85963998735,9,0
2155.0,pardon,,25,0,7.10006248951,17,0
2156.0,satisfy,,1,0,3.89100676775,4,0
2157.0,solution,,0,2,0.0,0,2
2158.0,create,,10,0,5.93842038512,7,0
2159.0,temporary,,7,0,6.31156130135,8,0
2160.0,graduate,,17,0,10.4354775473,21,0
2161.0,father,,20,0,14.6317338943,13,0
2162.0,structure,,6,0,12.7140778005,11,0
2163.0,path,,24,0,4.68104459345,10,0
2164.0,identical,,18,0,5.95977932215,7,0
2170.0,rebel,,11,0,8.52881540358,13,0
2171.0,century,,24,0,8.05268725753,12,0
2172.0,door,,3,0,4.93343389034,8,0
2173.0,compare,,10,0,18.6555587128,28,0
2174.0,export,,10,0,11.8029170781,16,0
2175.0,advice,,19,0,0.23033426702,3,0
2177.0,plea,,25,0,7.93769003451,7,0
2178.0,sure,,17,0,8.31828288734,13,0
2179.0,fruitful,,4,0,4.94945782423,3,0
2180.0,planning,,10,0,5.87399704754,7,0
2183.0,everybody,,24,0,3.24684940279,5,0
2184.0,faith,,3,0,3.15769827366,3,0
2185.0,somebody,,25,0,6.30165328085,6,0
2186.0,everyone,,10,0,1.14846014977,1,0
2187.0,rush,,11,0,6.8208836019,3,0
2189.0,lot,,20,0,7.33918818831,10,0
2190.0,realistic,,18,0,14.5143922195,19,0
2192.0,statewide,,3,0,7.46385669708,7,0
2193.0,mother,,17,0,21.162976563,18,0
2194.0,greeting,,17,0,4.35600626469,5,0
2195.0,reception,,17,0,19.3393286765,19,0
2196.0,capitol,,24,0,2.73187744617,6,0
2197.0,noon,,18,0,8.12642510235,13,0
2199.0,game,,13,0,90.5974657834,49,0
2202.0,workshop,,20,0,10.2015353143,13,0
2203.0,advisory,,24,0,7.79178795218,11,0
2204.0,elementary,,24,0,7.77395252138,13,0
2205.0,dinner,,20,0,22.3284110725,14,0
2206.0,organized,,20,0,6.66678249091,16,0
2207.0,vacate,,3,0,3.15769827366,3,0
2208.0,belief,,4,0,4.94945782423,3,0
2210.0,delegate,,24,0,11.4510037452,16,0
2212.0,modern,,18,0,4.92740207911,10,0
2213.0,bible,,3,0,3.15769827366,3,0
2217.0,compromise,,11,0,5.38804264367,7,0
2218.0,edit,,25,0,1.60377305746,2,0
2226.0,miracle,,24,0,10.4040763974,8,0
2228.0,cross,,17,0,5.33546864986,11,0
2233.0,consecutive,,13,0,7.06941488385,6,0
2234.0,nominate,,23,0,7.60196633637,15,0
2235.0,forthcoming,,4,0,4.94945782423,3,0
2236.0,opening,,17,0,4.93195915222,10,0
2237.0,mission,,24,0,8.33701995015,7,0
2238.0,contact,,19,0,0.384695351124,1,0
2239.0,baby,,3,0,2.69462496042,3,0
2240.0,immigrant,,24,0,10.4040763974,8,0
2241.0,light,,18,0,7.72406321764,13,0
2243.0,accomplish,,5,0,2.93970099092,2,0
2244.0,necessitate,,3,0,3.15769827366,3,0
2245.0,ability,,12,0,2.95329914987,6,0
2247.0,mature,,24,0,10.6202952564,17,0
2250.0,pastor,,24,0,10.4040763974,8,0
2251.0,volunteer,,25,0,2.45094180107,2,0
2252.0,layman,,24,0,10.4040763974,8,0
2253.0,lend,,25,0,5.93128738552,11,0
2254.0,arrange,,18,0,5.67670680583,10,0
2256.0,apprentice,,17,0,1.14846014977,1,0
2257.0,motion,,3,0,0.682071298361,3,0
2258.0,fraud,,25,0,5.45461857319,5,0
2261.0,mistrial,,3,0,7.46385669708,7,0
2262.0,acquittal,,3,0,7.46385669708,7,0
2263.0,strike,,20,0,0.609305262566,2,0
2265.0,verdict,,3,0,7.75479577482,11,0
2266.0,uphold,,3,0,4.4421851784,9,0
2267.0,conspirator,,25,0,5.45461857319,5,0
2268.0,link,,17,0,0.910625815392,2,0
2269.0,proof,,23,0,2.75223320723,3,0
2270.0,mail,,25,0,10.0768110305,7,0
2274.0,distinction,,13,0,8.76642685384,16,0
2276.0,sixth,,13,0,10.6273448616,15,0
2277.0,straight,,13,0,50.9291017503,36,0
2278.0,exhibition,,13,0,1.39220128953,4,0
2279.0,indication,,18,0,8.87311944366,13,0
2281.0,coast,,13,0,3.40088814497,7,0
2282.0,hit,,13,0,25.5983257592,23,0
2283.0,homer,,13,0,65.7722773999,47,0
2286.0,pennant,,13,0,91.2146946639,54,0
2288.0,while,,13,0,10.4454102218,8,0
2289.0,yield,,10,0,19.2197717726,12,0
2292.0,deadlock,,11,0,9.19532904029,17,0
2293.0,solo,,13,0,9.54329842329,7,0
2295.0,ninth,,13,0,66.9840922654,49,0
2296.0,fifth,,13,0,21.1681349576,24,0
2297.0,wild,,13,0,6.65855070204,13,0
2298.0,steal,,13,0,8.83922898024,12,0
2299.0,fan,,13,0,27.6466946006,33,0
2300.0,nab,,11,0,2.29692029953,2,0
2302.0,winning,,13,0,68.0996972919,33,0
2303.0,rookie,,13,0,91.2146946639,54,0
2304.0,southpaw,,13,0,30.1771521866,35,0
2305.0,tally,,13,0,6.95446460694,16,0
2307.0,pitch,,13,0,112.145881206,47,0
2308.0,glove,,13,0,23.1640572548,26,0
2309.0,plate,,18,0,13.2801497951,18,0
2311.0,fashion,,17,0,10.3378071785,11,0
2312.0,gather,,19,0,4.79597732425,5,0
2313.0,blow,,4,0,1.60377305746,2,0
2314.0,offering,,10,0,7.96756312251,17,0
2315.0,pitcher,,13,0,91.2146946639,54,0
2316.0,pair,,13,0,24.3608074114,21,0
2317.0,mound,,13,0,23.1640572548,26,0
2318.0,chore,,14,0,8.04535843432,13,0
2319.0,fourth,,13,0,38.455868274,32,0
2320.0,appearance,,16,0,5.66902545094,6,0
2321.0,triumph,,13,0,58.8902888149,43,0
2322.0,fence,,13,0,18.9196569994,28,0
2323.0,ball,,13,0,118.859669052,52,0
2324.0,bunt,,12,0,12.7304887772,14,0
2325.0,pop,,13,0,28.7920910269,26,0
2327.0,short,,25,0,6.89889544249,5,0
2328.0,batting,,13,0,52.2549933195,40,0
